order_date,product_id,quantity,customer_id,product_name,unit_price,month,year,TotalRevenue,Weekday,Quarter,IsWeekend,First_Order_Date,Customer_Type,Sales_Category,Monthly_Sales_Growth
1996-10-09,6,6,KOENE,Grandma's Boysenberry Spread,20.0,10,1996,120.0,2,4,weekday,1996-10-07,Returning Customer,Low,0.0
1996-10-09,13,12,KOENE,Konbu,4.8,10,1996,57.599999999999994,2,4,weekday,1996-10-07,Returning Customer,Low,0.0
1996-10-09,14,9,KOENE,Tofu,18.6,10,1996,167.4,2,4,weekday,1996-10-07,Returning Customer,Low,0.0
1996-10-09,31,4,KOENE,Gorgonzola Telino,10.0,10,1996,40.0,2,4,weekday,1996-10-07,Returning Customer,Low,0.0
1996-10-09,72,40,KOENE,Mozzarella di Giovanni,27.8,10,1996,1112.0,2,4,weekday,1996-10-07,Returning Customer,High,0.0
1996-10-10,4,24,BOLID,Chef Anton's Cajun Seasoning,17.6,10,1996,422.40000000000003,3,4,weekday,1996-10-10,New Customer,High,0.0
1996-10-10,57,16,BOLID,Ravioli Angelo,15.6,10,1996,249.6,3,4,weekday,1996-10-10,New Customer,Low,0.0
1996-10-10,75,50,BOLID,Rhönbräu Klosterbier,6.2,10,1996,310.0,3,4,weekday,1996-10-10,New Customer,High,0.0
1996-10-11,2,25,FOLKO,Chang,15.2,10,1996,380.0,4,4,weekday,1996-07-24,Returning Customer,High,0.0
1996-10-11,11,50,FOLKO,Queso Cabrales,16.8,10,1996,840.0,4,4,weekday,1996-07-24,Returning Customer,High,0.0
1996-10-11,30,35,FOLKO,Nord-Ost Matjeshering,20.7,10,1996,724.5,4,4,weekday,1996-07-24,Returning Customer,High,0.0
1996-10-11,58,30,FOLKO,Escargots de Bourgogne,10.6,10,1996,318.0,4,4,weekday,1996-07-24,Returning Customer,High,0.0
1996-10-14,59,9,FURIB,Raclette Courdavault,44.0,10,1996,396.0,0,4,weekday,1996-10-14,New Customer,Low,-0.775
1996-10-14,65,40,FURIB,Louisiana Fiery Hot Pepper Sauce,16.8,10,1996,672.0,0,4,weekday,1996-10-14,New Customer,High,0.0
1996-10-14,68,10,FURIB,Scottish Longbreads,10.0,10,1996,100.0,0,4,weekday,1996-10-14,New Customer,Low,0.0
1996-10-15,19,10,SPLIR,Teatime Chocolate Biscuits,7.3,10,1996,73.0,1,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-10-15,30,8,SPLIR,Nord-Ost Matjeshering,20.7,10,1996,165.6,1,4,weekday,1996-08-01,Returning Customer,Low,-0.7714285714285715
1996-10-15,38,20,SPLIR,Côte de Blaye,210.8,10,1996,4216.0,1,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-10-15,56,12,SPLIR,Gnocchi di nonna Alice,30.4,10,1996,364.79999999999995,1,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-10-16,26,50,LILAS,Gumbär Gummibärchen,24.9,10,1996,1245.0,2,4,weekday,1996-08-16,Returning Customer,High,0.0
1996-10-16,72,25,LILAS,Mozzarella di Giovanni,27.8,10,1996,695.0,2,4,weekday,1996-08-16,Returning Customer,High,-0.375
1996-10-16,54,15,BONAP,Tourtière,5.9,10,1996,88.5,2,4,weekday,1996-10-16,New Customer,Low,0.0
1996-10-17,18,40,MEREP,Carnarvon Tigers,50.0,10,1996,2000.0,3,4,weekday,1996-10-17,New Customer,High,0.0
1996-10-17,42,10,MEREP,Singaporean Hokkien Fried Mee,11.2,10,1996,112.0,3,4,weekday,1996-10-17,New Customer,Low,0.0
1996-10-17,47,16,MEREP,Zaanse koeken,7.6,10,1996,121.6,3,4,weekday,1996-10-17,New Customer,Low,0.0
1996-10-18,14,10,WARTH,Tofu,18.6,10,1996,186.0,4,4,weekday,1996-07-26,Returning Customer,Low,0.11111111111111116
1996-10-18,21,10,WARTH,Sir Rodney's Scones,8.0,10,1996,80.0,4,4,weekday,1996-07-26,Returning Customer,Low,0.0
1996-10-18,71,40,WARTH,Flotemysost,17.2,10,1996,688.0,4,4,weekday,1996-07-26,Returning Customer,High,0.33333333333333326
1996-10-21,52,8,VICTE,Filo Mix,5.6,10,1996,44.8,0,4,weekday,1996-07-08,Returning Customer,Low,-0.6000000000000001
1996-10-21,68,10,VICTE,Scottish Longbreads,10.0,10,1996,100.0,0,4,weekday,1996-07-08,Returning Customer,Low,0.0
1996-10-22,2,7,HUNGO,Chang,15.2,10,1996,106.39999999999999,1,4,weekday,1996-09-05,Returning Customer,Low,-0.72
1996-10-22,31,25,HUNGO,Gorgonzola Telino,10.0,10,1996,250.0,1,4,weekday,1996-09-05,Returning Customer,High,5.25
1996-10-22,32,6,HUNGO,Mascarpone Fabioli,25.6,10,1996,153.60000000000002,1,4,weekday,1996-09-05,Returning Customer,Low,0.0
1996-10-22,51,48,HUNGO,Manjimup Dried Apples,42.4,10,1996,2035.1999999999998,1,4,weekday,1996-09-05,Returning Customer,High,0.0
1996-10-23,4,18,PRINI,Chef Anton's Cajun Seasoning,17.6,10,1996,316.8,2,4,weekday,1996-10-23,New Customer,Low,-0.25
1996-10-24,23,40,FRANK,Tunnbröd,7.2,10,1996,288.0,3,4,weekday,1996-07-29,Returning Customer,High,0.0
1996-10-24,26,24,FRANK,Gumbär Gummibärchen,24.9,10,1996,597.5999999999999,3,4,weekday,1996-07-29,Returning Customer,High,-0.52
1996-10-24,36,20,FRANK,Inlagd Sill,15.2,10,1996,304.0,3,4,weekday,1996-07-29,Returning Customer,Low,0.0
1996-10-24,37,28,FRANK,Gravad lax,20.8,10,1996,582.4,3,4,weekday,1996-07-29,Returning Customer,High,0.0
1996-10-24,72,25,FRANK,Mozzarella di Giovanni,27.8,10,1996,695.0,3,4,weekday,1996-07-29,Returning Customer,High,0.0
1996-10-25,17,20,OLDWO,Alice Mutton,31.2,10,1996,624.0,4,4,weekday,1996-09-13,Returning Customer,Low,1.5
1996-10-25,30,15,OLDWO,Nord-Ost Matjeshering,20.7,10,1996,310.5,4,4,weekday,1996-09-13,Returning Customer,Low,0.875
1996-10-28,4,10,MEREP,Chef Anton's Cajun Seasoning,17.6,10,1996,176.0,0,4,weekday,1996-10-17,Returning Customer,Low,-0.4444444444444444
1996-10-28,17,70,MEREP,Alice Mutton,31.2,10,1996,2184.0,0,4,weekday,1996-10-17,Returning Customer,High,2.5
1996-10-28,62,28,MEREP,Tarte au sucre,39.4,10,1996,1103.2,0,4,weekday,1996-10-17,Returning Customer,High,0.0
1996-10-29,18,20,BONAP,Carnarvon Tigers,50.0,10,1996,1000.0,1,4,weekday,1996-10-16,Returning Customer,Low,-0.5
1996-10-29,41,12,BONAP,Jack's New England Clam Chowder,7.7,10,1996,92.4,1,4,weekday,1996-10-16,Returning Customer,Low,-0.3999999999999999
1996-10-29,43,40,BONAP,Ipoh Coffee,36.8,10,1996,1472.0,1,4,weekday,1996-10-16,Returning Customer,High,0.0
1996-10-29,33,8,SIMOB,Geitost,2.0,10,1996,16.0,1,4,weekday,1996-10-29,New Customer,Low,0.0
1996-10-29,59,9,SIMOB,Raclette Courdavault,44.0,10,1996,396.0,1,4,weekday,1996-10-29,New Customer,Low,0.0
1996-10-30,2,24,FRANK,Chang,15.2,10,1996,364.79999999999995,2,4,weekday,1996-07-29,Returning Customer,High,2.4285714285714284
1996-10-30,31,56,FRANK,Gorgonzola Telino,10.0,10,1996,560.0,2,4,weekday,1996-07-29,Returning Customer,High,1.2400000000000002
1996-10-30,36,40,FRANK,Inlagd Sill,15.2,10,1996,608.0,2,4,weekday,1996-07-29,Returning Customer,High,1.0
1996-10-30,55,40,FRANK,Pâté chinois,19.2,10,1996,768.0,2,4,weekday,1996-07-29,Returning Customer,High,0.0
1996-10-31,64,50,LEHMS,Wimmers gute Semmelknödel,26.6,10,1996,1330.0,3,4,weekday,1996-08-13,Returning Customer,High,0.0
1996-10-31,68,4,LEHMS,Scottish Longbreads,10.0,10,1996,40.0,3,4,weekday,1996-08-13,Returning Customer,Low,-0.6
1996-10-31,76,15,LEHMS,Lakkalikööri,14.4,10,1996,216.0,3,4,weekday,1996-08-13,Returning Customer,Low,-0.5
1996-11-01,4,35,WHITC,Chef Anton's Cajun Seasoning,17.6,11,1996,616.0,4,4,weekday,1996-07-31,Returning Customer,High,0.0
1996-11-01,8,70,WHITC,Northwoods Cranberry Sauce,32.0,11,1996,2240.0,4,4,weekday,1996-07-31,Returning Customer,High,0.0
1996-11-04,8,70,QUICK,Northwoods Cranberry Sauce,32.0,11,1996,2240.0,0,4,weekday,1996-08-05,Returning Customer,High,0.0
1996-11-04,19,80,QUICK,Teatime Chocolate Biscuits,7.3,11,1996,584.0,0,4,weekday,1996-08-05,Returning Customer,High,0.0
1996-11-04,42,9,QUICK,Singaporean Hokkien Fried Mee,11.2,11,1996,100.8,0,4,weekday,1996-08-05,Returning Customer,Low,0.0
1996-11-05,17,36,RATTC,Alice Mutton,31.2,11,1996,1123.2,1,4,weekday,1996-07-22,Returning Customer,High,0.0
1996-11-05,56,20,RATTC,Gnocchi di nonna Alice,30.4,11,1996,608.0,1,4,weekday,1996-07-22,Returning Customer,Low,0.0
1996-11-06,25,10,FAMIA,NuNuCa Nuß-Nougat-Creme,11.2,11,1996,112.0,2,4,weekday,1996-11-06,New Customer,Low,0.0
1996-11-06,39,50,FAMIA,Chartreuse verte,14.4,11,1996,720.0,2,4,weekday,1996-11-06,New Customer,High,0.0
1996-11-06,40,4,FAMIA,Boston Crab Meat,14.7,11,1996,58.8,2,4,weekday,1996-11-06,New Customer,Low,0.0
1996-11-06,75,6,FAMIA,Rhönbräu Klosterbier,6.2,11,1996,37.2,2,4,weekday,1996-11-06,New Customer,Low,0.0
1996-11-07,1,15,WANDK,Chai,14.4,11,1996,216.0,3,4,weekday,1996-09-09,Returning Customer,Low,0.0
1996-11-07,23,25,WANDK,Tunnbröd,7.2,11,1996,180.0,3,4,weekday,1996-09-09,Returning Customer,High,0.0
1996-11-08,54,24,SPLIR,Tourtière,5.9,11,1996,141.60000000000002,4,4,weekday,1996-08-01,Returning Customer,High,0.0
1996-11-11,50,15,LAMAI,Valkoinen suklaa,13.0,11,1996,195.0,0,4,weekday,1996-11-11,New Customer,Low,0.0
1996-11-11,69,18,LAMAI,Gudbrandsdalsost,28.8,11,1996,518.4,0,4,weekday,1996-11-11,New Customer,Low,0.0
1996-11-11,38,20,ERNSH,Côte de Blaye,210.8,11,1996,4216.0,0,4,weekday,1996-07-17,Returning Customer,Low,0.0
1996-11-11,41,13,ERNSH,Jack's New England Clam Chowder,7.7,11,1996,100.10000000000001,0,4,weekday,1996-07-17,Returning Customer,Low,0.0
1996-11-11,44,77,ERNSH,Gula Malacca,15.5,11,1996,1193.5,0,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-11-11,65,10,ERNSH,Louisiana Fiery Hot Pepper Sauce,16.8,11,1996,168.0,0,4,weekday,1996-07-17,Returning Customer,Low,0.0
1996-11-12,24,10,FURIB,Guaraná Fantástica,3.6,11,1996,36.0,1,4,weekday,1996-10-14,Returning Customer,Low,0.0
1996-11-12,54,20,FURIB,Tourtière,5.9,11,1996,118.0,1,4,weekday,1996-10-14,Returning Customer,Low,-0.16666666666666685
1996-11-13,11,12,PICCO,Queso Cabrales,16.8,11,1996,201.60000000000002,2,4,weekday,1996-11-13,New Customer,Low,0.0
1996-11-13,38,50,PICCO,Côte de Blaye,210.8,11,1996,10540.0,2,4,weekday,1996-11-13,New Customer,High,1.5
1996-11-14,1,12,PERIC,Chai,14.4,11,1996,172.8,3,4,weekday,1996-10-04,Returning Customer,Low,-0.19999999999999996
1996-11-14,29,4,PERIC,Thüringer Rostbratwurst,99.0,11,1996,396.0,3,4,weekday,1996-10-04,Returning Customer,Low,0.0
1996-11-15,24,25,AROUT,Guaraná Fantástica,3.6,11,1996,90.0,4,4,weekday,1996-11-15,New Customer,High,1.5
1996-11-15,57,25,AROUT,Ravioli Angelo,15.6,11,1996,390.0,4,4,weekday,1996-11-15,New Customer,High,0.0
1996-11-18,31,30,WANDK,Gorgonzola Telino,10.0,11,1996,300.0,0,4,weekday,1996-09-09,Returning Customer,High,0.0
1996-11-18,55,12,WANDK,Pâté chinois,19.2,11,1996,230.39999999999998,0,4,weekday,1996-09-09,Returning Customer,Low,0.0
1996-11-18,69,20,WANDK,Gudbrandsdalsost,28.8,11,1996,576.0,0,4,weekday,1996-09-09,Returning Customer,Low,0.11111111111111116
1996-11-19,10,30,LILAS,Ikura,24.8,11,1996,744.0,1,4,weekday,1996-08-16,Returning Customer,High,0.0
1996-11-19,26,16,LILAS,Gumbär Gummibärchen,24.9,11,1996,398.4,1,4,weekday,1996-08-16,Returning Customer,Low,0.0
1996-11-19,60,8,LILAS,Camembert Pierrot,27.2,11,1996,217.6,1,4,weekday,1996-08-16,Returning Customer,Low,0.0
1996-11-20,24,10,LAMAI,Guaraná Fantástica,3.6,11,1996,36.0,2,4,weekday,1996-11-11,Returning Customer,Low,-0.6
1996-11-20,34,10,LAMAI,Sasquatch Ale,11.2,11,1996,112.0,2,4,weekday,1996-11-11,Returning Customer,Low,0.0
1996-11-20,36,20,LAMAI,Inlagd Sill,15.2,11,1996,304.0,2,4,weekday,1996-11-11,Returning Customer,Low,0.0
1996-11-21,16,56,SEVES,Pavlova,13.9,11,1996,778.4,3,4,weekday,1996-11-21,New Customer,High,0.0
1996-11-21,31,70,SEVES,Gorgonzola Telino,10.0,11,1996,700.0,3,4,weekday,1996-11-21,New Customer,High,1.3333333333333335
1996-11-21,60,80,SEVES,Camembert Pierrot,27.2,11,1996,2176.0,3,4,weekday,1996-11-21,New Customer,High,9.0
1996-11-22,28,30,BLONP,Rössle Sauerkraut,36.4,11,1996,1092.0,4,4,weekday,1996-07-25,Returning Customer,High,0.0
1996-11-22,29,35,BLONP,Thüringer Rostbratwurst,99.0,11,1996,3465.0,4,4,weekday,1996-07-25,Returning Customer,High,7.75
1996-11-22,38,10,BLONP,Côte de Blaye,210.8,11,1996,2108.0,4,4,weekday,1996-07-25,Returning Customer,Low,-0.8
1996-11-22,49,35,BLONP,Maxilaku,16.0,11,1996,560.0,4,4,weekday,1996-07-25,Returning Customer,High,0.0
1996-11-22,54,28,BLONP,Tourtière,5.9,11,1996,165.20000000000002,4,4,weekday,1996-07-25,Returning Customer,High,0.40000000000000013
1996-11-22,39,54,QUICK,Chartreuse verte,14.4,11,1996,777.6,4,4,weekday,1996-08-05,Returning Customer,High,0.08000000000000007
1996-11-22,60,55,QUICK,Camembert Pierrot,27.2,11,1996,1496.0,4,4,weekday,1996-08-05,Returning Customer,High,-0.3125
1996-11-25,25,50,BONAP,NuNuCa Nuß-Nougat-Creme,11.2,11,1996,560.0,0,4,weekday,1996-10-16,Returning Customer,High,4.0
1996-11-25,51,20,BONAP,Manjimup Dried Apples,42.4,11,1996,848.0,0,4,weekday,1996-10-16,Returning Customer,Low,0.0
1996-11-25,54,24,BONAP,Tourtière,5.9,11,1996,141.60000000000002,0,4,weekday,1996-10-16,Returning Customer,High,-0.1428571428571428
1996-11-26,31,20,DRACD,Gorgonzola Telino,10.0,11,1996,200.0,1,4,weekday,1996-11-26,New Customer,Low,-0.7142857142857143
1996-11-26,75,12,DRACD,Rhönbräu Klosterbier,6.2,11,1996,74.4,1,4,weekday,1996-11-26,New Customer,Low,1.0
1996-11-26,76,12,DRACD,Lakkalikööri,14.4,11,1996,172.8,1,4,weekday,1996-11-26,New Customer,Low,0.0
1996-11-26,69,30,EASTC,Gudbrandsdalsost,28.8,11,1996,864.0,1,4,weekday,1996-11-26,New Customer,High,0.5
1996-11-26,71,5,EASTC,Flotemysost,17.2,11,1996,86.0,1,4,weekday,1996-11-26,New Customer,Low,0.0
1996-11-27,11,24,ANTON,Queso Cabrales,16.8,11,1996,403.20000000000005,2,4,weekday,1996-11-27,New Customer,High,1.0
1996-11-28,65,5,GALED,Louisiana Fiery Hot Pepper Sauce,16.8,11,1996,84.0,3,4,weekday,1996-11-28,New Customer,Low,-0.5
1996-11-28,77,5,GALED,Original Frankfurter grüne Soße,10.4,11,1996,52.0,3,4,weekday,1996-11-28,New Customer,Low,0.0
1996-11-28,34,36,VAFFE,Sasquatch Ale,11.2,11,1996,403.2,3,4,weekday,1996-11-28,New Customer,High,2.6
1996-11-28,54,18,VAFFE,Tourtière,5.9,11,1996,106.2,3,4,weekday,1996-11-28,New Customer,Low,-0.2500000000000001
1996-11-28,65,15,VAFFE,Louisiana Fiery Hot Pepper Sauce,16.8,11,1996,252.0,3,4,weekday,1996-11-28,New Customer,Low,2.0
1996-11-28,77,7,VAFFE,Original Frankfurter grüne Soße,10.4,11,1996,72.8,3,4,weekday,1996-11-28,New Customer,Low,0.3999999999999999
1996-11-29,21,5,ERNSH,Sir Rodney's Scones,8.0,11,1996,40.0,4,4,weekday,1996-07-17,Returning Customer,Low,0.0
1996-11-29,28,13,ERNSH,Rössle Sauerkraut,36.4,11,1996,473.2,4,4,weekday,1996-07-17,Returning Customer,Low,-0.5666666666666667
1996-11-29,57,25,ERNSH,Ravioli Angelo,15.6,11,1996,390.0,4,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-11-29,64,35,ERNSH,Wimmers gute Semmelknödel,26.6,11,1996,931.0,4,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-12-02,29,20,SPLIR,Thüringer Rostbratwurst,99.0,12,1996,1980.0,0,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-12-02,56,18,SPLIR,Gnocchi di nonna Alice,30.4,12,1996,547.1999999999999,0,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-12-03,1,15,CHOPS,Chai,14.4,12,1996,216.0,1,4,weekday,1996-07-11,Returning Customer,Low,0.0
1996-12-03,64,30,CHOPS,Wimmers gute Semmelknödel,26.6,12,1996,798.0,1,4,weekday,1996-07-11,Returning Customer,High,0.0
1996-12-03,74,20,CHOPS,Longlife Tofu,8.0,12,1996,160.0,1,4,weekday,1996-07-11,Returning Customer,Low,0.0
1996-12-03,36,6,LAMAI,Inlagd Sill,15.2,12,1996,91.19999999999999,1,4,weekday,1996-11-11,Returning Customer,Low,0.0
1996-12-04,20,12,QUEEN,Sir Rodney's Marmalade,64.8,12,1996,777.5999999999999,2,4,weekday,1996-12-04,New Customer,Low,0.0
1996-12-04,38,40,QUEEN,Côte de Blaye,210.8,12,1996,8432.0,2,4,weekday,1996-12-04,New Customer,High,0.0
1996-12-04,60,70,QUEEN,Camembert Pierrot,27.2,12,1996,1904.0,2,4,weekday,1996-12-04,New Customer,High,0.0
1996-12-04,72,42,QUEEN,Mozzarella di Giovanni,27.8,12,1996,1167.6000000000001,2,4,weekday,1996-12-04,New Customer,High,0.0
1996-12-05,58,80,HUNGO,Escargots de Bourgogne,10.6,12,1996,848.0,3,4,weekday,1996-09-05,Returning Customer,High,0.0
1996-12-05,71,50,HUNGO,Flotemysost,17.2,12,1996,860.0,3,4,weekday,1996-09-05,Returning Customer,High,0.0
1996-12-05,31,30,WOLZA,Gorgonzola Telino,10.0,12,1996,300.0,3,4,weekday,1996-12-05,New Customer,High,0.0
1996-12-05,58,15,WOLZA,Escargots de Bourgogne,10.6,12,1996,159.0,3,4,weekday,1996-12-05,New Customer,Low,-0.8125
1996-12-06,14,15,HUNGC,Tofu,18.6,12,1996,279.0,4,4,weekday,1996-12-06,New Customer,Low,0.0
1996-12-06,54,10,HUNGC,Tourtière,5.9,12,1996,59.0,4,4,weekday,1996-12-06,New Customer,Low,0.0
1996-12-09,31,42,MEREP,Gorgonzola Telino,10.0,12,1996,420.0,0,4,weekday,1996-10-17,Returning Customer,High,0.3999999999999999
1996-12-09,28,20,SEVES,Rössle Sauerkraut,36.4,12,1996,728.0,0,4,weekday,1996-11-21,Returning Customer,Low,0.0
1996-12-09,39,20,SEVES,Chartreuse verte,14.4,12,1996,288.0,0,4,weekday,1996-11-21,Returning Customer,Low,0.0
1996-12-10,71,6,FOLKO,Flotemysost,17.2,12,1996,103.19999999999999,1,4,weekday,1996-07-24,Returning Customer,Low,-0.88
1996-12-11,41,8,QUEDE,Jack's New England Clam Chowder,7.7,12,1996,61.6,2,4,weekday,1996-07-19,Returning Customer,Low,0.0
1996-12-11,63,16,QUEDE,Vegie-spread,35.1,12,1996,561.6,2,4,weekday,1996-07-19,Returning Customer,Low,0.0
1996-12-11,65,20,QUEDE,Louisiana Fiery Hot Pepper Sauce,16.8,12,1996,336.0,2,4,weekday,1996-07-19,Returning Customer,Low,0.0
1996-12-12,30,18,HUNGO,Nord-Ost Matjeshering,20.7,12,1996,372.59999999999997,3,4,weekday,1996-09-05,Returning Customer,Low,0.0
1996-12-12,53,20,HUNGO,Perth Pasties,26.2,12,1996,524.0,3,4,weekday,1996-09-05,Returning Customer,Low,0.0
1996-12-12,60,6,HUNGO,Camembert Pierrot,27.2,12,1996,163.2,3,4,weekday,1996-09-05,Returning Customer,Low,-0.9142857142857143
1996-12-12,70,30,HUNGO,Outback Lager,12.0,12,1996,360.0,3,4,weekday,1996-09-05,Returning Customer,High,0.0
1996-12-12,74,14,LILAS,Longlife Tofu,8.0,12,1996,112.0,3,4,weekday,1996-08-16,Returning Customer,Low,-0.30000000000000004
1996-12-13,5,32,ERNSH,Chef Anton's Gumbo Mix,17.0,12,1996,544.0,4,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-12-13,18,9,ERNSH,Carnarvon Tigers,50.0,12,1996,450.0,4,4,weekday,1996-07-17,Returning Customer,Low,0.0
1996-12-13,29,14,ERNSH,Thüringer Rostbratwurst,99.0,12,1996,1386.0,4,4,weekday,1996-07-17,Returning Customer,Low,-0.30000000000000004
1996-12-13,33,60,ERNSH,Geitost,2.0,12,1996,120.0,4,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-12-13,74,50,ERNSH,Longlife Tofu,8.0,12,1996,400.0,4,4,weekday,1996-07-17,Returning Customer,High,2.5714285714285716
1996-12-16,13,20,AROUT,Konbu,4.8,12,1996,96.0,0,4,weekday,1996-11-15,Returning Customer,Low,0.0
1996-12-16,50,15,AROUT,Valkoinen suklaa,13.0,12,1996,195.0,0,4,weekday,1996-11-15,Returning Customer,Low,0.0
1996-12-16,56,20,AROUT,Gnocchi di nonna Alice,30.4,12,1996,608.0,0,4,weekday,1996-11-15,Returning Customer,Low,0.11111111111111116
1996-12-16,20,28,BERGS,Sir Rodney's Marmalade,64.8,12,1996,1814.3999999999999,0,4,weekday,1996-08-12,Returning Customer,High,1.3333333333333335
1996-12-16,60,15,BERGS,Camembert Pierrot,27.2,12,1996,408.0,0,4,weekday,1996-08-12,Returning Customer,Low,1.5
1996-12-17,7,10,SPLIR,Uncle Bob's Organic Dried Pears,24.0,12,1996,240.0,1,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-12-17,60,20,SPLIR,Camembert Pierrot,27.2,12,1996,544.0,1,4,weekday,1996-08-01,Returning Customer,Low,0.33333333333333326
1996-12-17,68,8,SPLIR,Scottish Longbreads,10.0,12,1996,80.0,1,4,weekday,1996-08-01,Returning Customer,Low,0.0
1996-12-18,24,15,FAMIA,Guaraná Fantástica,3.6,12,1996,54.0,2,4,weekday,1996-11-06,Returning Customer,Low,0.0
1996-12-18,34,10,FAMIA,Sasquatch Ale,11.2,12,1996,112.0,2,4,weekday,1996-11-06,Returning Customer,Low,0.0
1996-12-18,24,15,SANTG,Guaraná Fantástica,3.6,12,1996,54.0,2,4,weekday,1996-12-18,New Customer,Low,0.0
1996-12-18,28,6,SANTG,Rössle Sauerkraut,36.4,12,1996,218.39999999999998,2,4,weekday,1996-12-18,New Customer,Low,-0.7
1996-12-18,59,12,SANTG,Raclette Courdavault,44.0,12,1996,528.0,2,4,weekday,1996-12-18,New Customer,Low,0.0
1996-12-18,71,15,SANTG,Flotemysost,17.2,12,1996,258.0,2,4,weekday,1996-12-18,New Customer,Low,1.5000000000000004
1996-12-19,45,15,SEVES,Rogede sild,7.6,12,1996,114.0,3,4,weekday,1996-11-21,Returning Customer,Low,0.0
1996-12-19,52,20,SEVES,Filo Mix,5.6,12,1996,112.0,3,4,weekday,1996-11-21,Returning Customer,Low,0.0
1996-12-19,53,40,SEVES,Perth Pasties,26.2,12,1996,1048.0,3,4,weekday,1996-11-21,Returning Customer,High,1.0
1996-12-20,10,16,BOTTM,Ikura,24.8,12,1996,396.8,4,4,weekday,1996-12-20,New Customer,Low,0.0
1996-12-20,55,15,BOTTM,Pâté chinois,19.2,12,1996,288.0,4,4,weekday,1996-12-20,New Customer,Low,0.0
1996-12-20,62,20,BOTTM,Tarte au sucre,39.4,12,1996,788.0,4,4,weekday,1996-12-20,New Customer,Low,0.0
1996-12-20,70,30,BOTTM,Outback Lager,12.0,12,1996,360.0,4,4,weekday,1996-12-20,New Customer,High,0.0
1996-12-23,31,60,ERNSH,Gorgonzola Telino,10.0,12,1996,600.0,0,4,weekday,1996-07-17,Returning Customer,High,0.4285714285714286
1996-12-23,35,40,ERNSH,Steeleye Stout,14.4,12,1996,576.0,0,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-12-23,46,45,ERNSH,Spegesild,9.6,12,1996,432.0,0,4,weekday,1996-07-17,Returning Customer,High,0.0
1996-12-23,72,24,ERNSH,Mozzarella di Giovanni,27.8,12,1996,667.2,0,4,weekday,1996-07-17,Returning Customer,High,-0.4285714285714286
1996-12-23,13,18,DRACD,Konbu,4.8,12,1996,86.39999999999999,0,4,weekday,1996-11-26,Returning Customer,Low,-0.10000000000000009
1996-12-24,69,50,PICCO,Gudbrandsdalsost,28.8,12,1996,1440.0,1,4,weekday,1996-11-13,Returning Customer,High,0.0
1996-12-25,2,25,SAVEA,Chang,15.2,12,1996,380.0,2,4,weekday,1996-10-08,Returning Customer,High,0.0
1996-12-25,14,42,SAVEA,Tofu,18.6,12,1996,781.2,2,4,weekday,1996-10-08,Returning Customer,High,1.8000000000000003
1996-12-25,25,7,SAVEA,NuNuCa Nuß-Nougat-Creme,11.2,12,1996,78.39999999999999,2,4,weekday,1996-10-08,Returning Customer,Low,0.0
1996-12-25,26,70,SAVEA,Gumbär Gummibärchen,24.9,12,1996,1743.0,2,4,weekday,1996-10-08,Returning Customer,High,0.0
1996-12-25,31,32,SAVEA,Gorgonzola Telino,10.0,12,1996,320.0,2,4,weekday,1996-10-08,Returning Customer,High,-0.4666666666666667
1996-12-25,13,10,HUNGC,Konbu,4.8,12,1996,48.0,2,4,weekday,1996-12-06,Returning Customer,Low,-0.4444444444444444
1996-12-25,62,10,HUNGC,Tarte au sucre,39.4,12,1996,394.0,2,4,weekday,1996-12-06,Returning Customer,Low,-0.5
1996-12-26,46,28,HILAA,Spegesild,9.6,12,1996,268.8,3,4,weekday,1996-07-16,Returning Customer,High,-0.37777777777777777
1996-12-26,53,70,HILAA,Perth Pasties,26.2,12,1996,1834.0,3,4,weekday,1996-07-16,Returning Customer,High,0.75
1996-12-26,69,8,HILAA,Gudbrandsdalsost,28.8,12,1996,230.4,3,4,weekday,1996-07-16,Returning Customer,Low,-0.84
1996-12-27,23,40,FRANK,Tunnbröd,7.2,12,1996,288.0,4,4,weekday,1996-07-29,Returning Customer,High,0.0
1996-12-27,71,60,FRANK,Flotemysost,17.2,12,1996,1032.0,4,4,weekday,1996-07-29,Returning Customer,High,3.0
1996-12-27,72,21,FRANK,Mozzarella di Giovanni,27.8,12,1996,583.8000000000001,4,4,weekday,1996-07-29,Returning Customer,Low,-0.125
1996-12-27,21,10,PRINI,Sir Rodney's Scones,8.0,12,1996,80.0,4,4,weekday,1996-10-23,Returning Customer,Low,0.0
1996-12-27,51,18,PRINI,Manjimup Dried Apples,42.4,12,1996,763.1999999999999,4,4,weekday,1996-10-23,Returning Customer,Low,0.0
1996-12-30,35,30,SAVEA,Steeleye Stout,14.4,12,1996,432.0,0,4,weekday,1996-10-08,Returning Customer,High,-0.25
